participantsID,a(101),Ter(101),eta(101),z(101),sz(101),st(101),v(101),a(102),Ter(102),eta(102),z(102),sz(102),st(102),v(102),AICc(5),BIC(5),Chi(5),df
4a6bf10e80304920,2.995806e-01,5.921693e-01,5.000000e-01,5.454496e-02,1.650882e-03,1.182454e+00,-1.868006e-03,2.235227e-01,7.157006e-01,5.000000e-01,2.498120e-02,1.650882e-03,1.170531e+00,-7.291217e-04,6.262001e+02,6.648843e+02,7.875276e+01,14
4dee88b397c3bbf4,3.357251e-01,4.971489e+00,1.743854e-01,5.685272e-02,4.062462e-02,5.331249e-01,1.776045e-01,5.302691e-01,9.377042e-01,4.458046e-01,9.827798e-02,2.191910e-04,9.690988e-01,7.470053e-02,2.662121e+02,3.050152e+02,1.021550e+03,14
4e3de1ed1c0d6103,1.302549e-01,8.318575e-01,4.836119e-01,5.877130e-03,1.961961e-20,5.962157e-01,1.387562e-01,7.177733e-02,8.070233e-01,3.464085e-14,5.000000e-04,8.104319e-18,6.108661e-01,-7.602069e-01,4.716845e+02,5.103687e+02,1.097891e+03,14
52abc657a668b04e,2.663155e-01,7.662640e-01,4.951745e-01,1.826684e-01,5.008201e-04,2.357524e-01,2.048142e-01,1.558753e-01,1.176708e+00,1.089407e-03,1.807543e-02,1.182596e-03,8.443424e-01,2.825874e-01,3.095751e+02,3.483782e+02,1.234000e-02,14
5497867d4afb5993,3.258656e-01,5.822463e-01,4.014160e-12,1.252329e-02,5.532601e-03,4.064226e-01,-1.549045e-01,6.722585e-02,6.362329e-01,4.962432e-01,3.412640e-03,4.749837e-03,3.344659e-01,9.635415e-01,4.532033e+02,4.920064e+02,2.741640e+00,14
5696a26f6b865ccb,7.857501e-01,1.156399e-03,2.927224e-01,3.003736e-01,1.769779e-04,1.681791e-07,3.917098e-01,4.325559e-01,5.309917e-04,5.772328e-02,1.007923e-01,1.848139e-04,1.697150e-07,3.122866e-01,3.410109e+02,3.798140e+02,3.099069e+01,14
582ab220066afebc,8.820798e-01,5.830966e-01,6.605894e-02,3.867009e-01,9.278342e-03,1.106888e-02,2.854194e-02,9.376817e-01,9.075714e-01,4.976134e-01,4.529557e-01,9.549913e-03,1.091205e-02,-7.515816e-02,2.303917e+02,2.691948e+02,2.014804e+00,14
5b92bfe31aef1ef9,7.370959e-02,9.126044e-01,4.773410e-01,2.716552e-03,4.044887e-03,4.659941e-01,1.657513e-01,7.195364e-01,4.343367e-01,1.221535e-02,2.588663e-01,4.028653e-03,4.659941e-01,7.964803e-01,2.780240e+02,3.168271e+02,1.303857e-01,14
61dce9b56e969395,5.891552e-01,7.213975e-01,4.971042e-01,4.332462e-01,2.703678e-04,8.562886e-01,1.143434e-02,3.478654e-01,5.575267e-01,4.963262e-01,1.519646e-01,7.879174e-08,2.297421e-01,-9.089938e-03,3.672418e+02,4.060449e+02,1.490524e+11,14
6246f3d78ae6b481,5.906076e-01,8.252303e-01,4.808980e-01,1.746142e-01,6.690140e-04,6.992251e-02,-6.096285e-03,5.660890e-01,8.298328e-01,4.833313e-01,1.602253e-01,7.627946e-04,9.646918e-02,6.122017e-02,3.079808e+02,3.467838e+02,4.091829e+03,14
6ac61d4f76c3add5,1.266857e-01,8.733690e-01,4.700517e-01,1.020539e-02,1.013880e-02,7.225531e-01,7.843443e-03,7.430083e-01,5.762959e-01,1.883830e-02,2.757757e-01,1.005580e-02,6.679827e-01,1.446440e+00,3.826849e+02,4.214880e+02,1.585232e+09,14
6b1327cc38c17c20,1.880233e-01,1.035431e+00,3.396707e-01,1.768895e-02,3.862235e-03,3.282086e-01,-2.339101e-02,2.425534e-01,8.913592e-01,3.764429e-01,2.949881e-02,3.833500e-03,3.248355e-01,-2.237265e-02,3.328328e+02,3.716358e+02,1.332000e-02,14
6d04498f5bb2aefc,4.710465e-01,8.629985e-01,1.469214e-01,1.109324e-01,3.125016e-02,6.775152e-01,6.965444e-02,5.674897e-01,7.947637e-01,4.773699e-01,1.625212e-01,3.117062e-02,6.733092e-01,2.126919e-01,2.792223e+02,3.180253e+02,5.068122e-01,14
6dcbb2d2c8c4d46a,6.820753e-02,9.375067e-01,4.827342e-01,9.826422e-03,9.157159e-03,5.251226e-01,5.523829e-01,2.006694e-01,7.634570e-01,3.187192e-01,1.505591e-01,9.522891e-03,1.079486e-01,6.744778e-02,3.666340e+02,4.054371e+02,1.086000e-02,14
6df05dd94d8d774d,2.609093e-01,9.278452e-01,1.198960e-01,2.253625e-02,4.407249e-02,5.491212e-01,3.910384e-02,4.447801e-01,8.414932e-01,1.556810e-03,7.411972e-02,3.741529e-02,5.552998e-01,-7.925139e-01,3.397789e+02,3.785820e+02,1.308059e-01,14
6e0c43d93a4a361e,1.859975e-01,1.039078e+00,6.406675e-02,4.098329e-03,7.196659e-03,1.204168e+00,1.824095e+00,3.016200e-01,9.614564e-01,7.440232e-04,3.717407e-03,5.457863e-03,1.272783e+00,1.438050e+00,4.413467e+02,4.801498e+02,1.041676e+01,14
6ece121c0867568c,4.932207e-01,4.041972e-01,2.344749e-01,1.216333e-01,6.058732e-03,7.536560e-01,3.379187e-01,2.934511e-01,2.316895e+00,3.340664e-03,5.233577e-02,6.059031e-03,7.536560e-01,-1.423534e-02,3.125087e+02,3.513118e+02,4.082274e+01,14
739442e141b9639a,2.893344e-01,7.234598e-01,4.934738e-01,4.973423e-02,1.740354e-02,6.105660e-01,1.452089e-01,6.827679e-01,3.178955e-01,4.573469e-01,2.383754e-01,1.721601e-02,6.110107e-01,-1.206176e-02,5.028919e+02,5.416950e+02,1.388981e+04,14
74dc2bc1712979fe,2.259740e-01,9.481123e-01,4.335902e-01,2.553212e-02,4.545088e-02,5.629303e-01,1.388870e-03,3.550778e-01,8.434649e-01,5.736496e-02,6.304011e-02,1.250693e-01,5.689297e-01,6.170766e-02,3.674998e+02,4.063029e+02,6.472660e-02,14
75da8965ce4f9b28,6.983061e-02,1.300813e+00,1.792374e-01,2.915138e-03,3.113554e-03,1.198219e+00,8.236222e-01,2.859610e-01,1.179536e+00,7.523159e-03,2.080188e-02,1.914006e-03,1.163271e+00,1.394431e-01,3.421502e+02,3.808345e+02,1.176000e-02,14
77d9b25715656b19,2.545038e-01,9.381379e-01,5.000000e-01,3.662944e-02,1.919104e-02,1.097546e+00,3.766538e-03,5.950301e-01,4.876844e-01,5.000000e-01,1.905729e-01,1.919481e-02,9.743687e-01,-2.231418e-02,4.654578e+02,5.041420e+02,7.385515e+01,14
7e158eee0bbe3c33,1.944388e+00,8.874500e-01,3.644776e-01,1.922724e+00,2.000158e-02,3.621624e-02,-9.540196e-03,5.677616e-01,1.542838e+00,4.866753e-01,1.658177e-01,2.096910e-02,3.469560e-02,2.647156e-01,2.142653e+02,2.530684e+02,1.480000e-02,14
819c4ba6a036130b,1.041704e-02,9.253250e-01,3.427336e-03,7.768452e-04,1.609544e-10,1.035024e+00,5.000000e+00,2.495541e-02,8.346493e-01,1.749671e-01,1.153867e-03,1.122416e-12,6.104977e-01,3.758346e+00,5.171190e+02,5.559221e+02,2.901531e+01,14
820fed1432e2cffc,1.199258e+00,5.209904e-01,2.024786e-02,7.191103e-01,9.443118e-03,1.099031e-02,3.169277e-01,3.986016e-01,1.096623e+00,1.958046e-01,7.944163e-02,9.443118e-03,1.099031e-02,-2.329752e-03,1.222129e+02,1.610160e+02,1.084861e+03,14
8364d0796dcecadf,8.080752e-01,4.403180e-01,6.066016e-05,3.264744e-01,8.373488e-06,2.944636e-04,4.657973e-01,1.456387e+00,4.394038e-01,4.589045e-03,1.009948e+00,8.449034e-06,2.944581e-04,1.418342e-01,3.115789e+01,6.996097e+01,2.494018e-01,14
84397dc336c286b4,2.347368e-01,9.984130e-01,2.874595e-01,1.907229e-01,4.656651e-11,7.955109e-01,-8.406806e-04,4.069078e-01,1.085161e+00,3.512840e-02,1.935096e-01,4.973656e-02,1.334290e+00,6.300133e-01,2.224328e+02,2.612359e+02,1.151400e+00,14
865f30c3abd2af67,4.313800e-01,4.615105e-01,4.632314e-01,1.071109e-01,9.457683e-02,6.758117e-01,1.023353e-01,4.338137e-01,6.071078e-01,4.306412e-01,1.606442e-01,9.589983e-02,6.447569e-01,2.365639e-03,1.492500e+02,1.880531e+02,1.948917e+14,14
88316d88dd9fdbf7,4.565756e-01,1.327833e+00,6.939751e-04,9.052404e-02,8.942990e-02,2.264384e-01,6.133911e-02,6.579405e-01,1.688372e+00,3.635744e-01,6.316487e-01,3.946189e-02,1.811745e-01,-1.679833e-02,2.180432e+02,2.564867e+02,1.450000e-02,14
88586c741f59e4d3,7.685554e-01,4.083564e-01,3.975395e-01,4.001635e-01,5.805118e-07,7.882076e-01,4.081824e-03,8.770417e-01,1.281348e+00,2.490661e-02,3.640714e-01,6.366950e-07,8.073249e-01,2.298913e-02,3.120126e+02,3.505770e+02,2.011916e+03,14
8b79e9cd1e3a58e9,3.823248e-01,1.585707e+00,1.790817e-01,7.308611e-02,2.808525e-03,5.869023e-01,1.372154e-01,1.693312e+00,9.782894e-01,4.790784e-02,1.433652e+00,2.808525e-03,5.869023e-01,2.318781e-03,2.436066e+02,2.824097e+02,1.018433e+03,14
8e3374a0d50454e0,1.080064e-01,7.455668e-01,1.471865e-01,5.816095e-02,4.443540e-02,3.447539e-02,5.274890e-02,3.964713e-01,4.342499e-01,2.582078e-02,1.240809e-01,1.259045e-02,3.799857e-02,7.030367e-01,3.193897e+02,3.581928e+02,3.521647e-01,14
8e531917bed03e00,1.264531e+00,1.124951e+00,3.544569e-01,7.995191e-01,2.285475e-03,5.047343e-06,1.715329e-01,1.970834e+00,9.300862e-01,3.742430e-01,1.942094e+00,2.066304e-03,5.047343e-06,1.648895e-02,2.137606e+02,2.525636e+02,1.480000e-02,14
946fca84b1d53bed,2.966957e-01,1.053964e+00,4.300741e-01,4.932437e-02,4.250043e-02,5.352326e-01,-5.024489e-04,4.906137e-01,2.983936e-01,5.610537e-04,1.216577e-01,4.175885e-02,5.375097e-01,3.410612e-01,2.337243e+02,2.725274e+02,1.937403e+00,14
96b09fe2762bafab,2.838982e-01,9.666062e-01,4.089010e-01,4.029908e-02,9.888032e-03,7.139636e-01,-1.833509e-01,7.103175e-01,4.430182e-01,4.684553e-01,2.522755e-01,9.888032e-03,7.139636e-01,2.695125e-02,2.738076e+02,3.126107e+02,7.426478e+29,14
99bca86575635ced,8.258993e-02,1.026428e+00,5.000000e-01,3.410549e-03,5.821087e-03,6.949901e-01,8.304892e-01,2.358916e-01,7.391629e-01,5.000000e-01,3.370730e-02,1.086058e-02,7.445005e-01,1.640754e-03,4.521920e+02,4.909951e+02,5.383753e+00,14
9d781c40d36055b2,4.637512e-01,4.479372e-01,4.096320e-01,1.075326e-01,6.044220e-05,4.471433e-01,5.369855e-01,2.313520e-01,8.251141e-01,2.523561e-01,2.676187e-02,8.543649e-05,4.674759e-01,2.981402e-02,3.880949e+02,4.268979e+02,1.497123e+05,14
9e5ca4f7d45dda1b,5.043885e-01,8.276047e-01,2.947627e-01,9.643664e-02,1.246487e-01,5.602489e-01,-1.649685e-01,3.686796e-01,7.473306e-01,4.996996e-01,1.728347e-01,7.022999e-02,7.257954e-02,-4.360030e-02,3.244586e+02,3.631429e+02,3.404922e-01,14
9ead7cfe118211af,1.341493e-01,1.265132e+00,2.691751e-01,1.171008e-01,1.590456e-02,1.263234e+00,-4.261468e-02,1.973976e-03,9.284945e-01,3.079001e-01,9.739761e-04,6.117121e-04,7.144201e-01,3.623162e+00,3.479290e+02,3.867321e+02,8.700470e+00,14
a0891b37b5b5d79d,3.140608e-02,1.020578e+00,2.997011e-07,6.397409e-04,4.242409e-21,6.431556e-01,4.804857e+00,1.110895e-01,1.090465e+00,1.106931e-09,2.190029e-03,1.817935e-26,7.298469e-01,3.070260e+00,3.752849e+02,4.140880e+02,1.243977e+00,14
a0b880b91c2982dc,1.865587e+00,1.916699e+00,6.248099e-02,1.740208e+00,6.040968e-05,2.650851e-01,-1.996016e-03,2.491736e-01,1.692505e+00,4.466510e-01,3.104375e-02,6.040968e-05,2.650851e-01,2.267552e-02,2.674495e+02,3.062526e+02,4.077688e+03,14
a751959dd7084c7b,4.059810e-01,1.475910e+00,1.658083e-01,8.241028e-02,8.425342e-03,1.462567e-02,1.578557e-01,3.476119e-01,2.934778e+00,4.949131e-01,6.041701e-02,8.425342e-03,1.462567e-02,-3.765555e-03,2.341287e+02,2.729317e+02,1.018433e+03,14
a7ef69324e55dcf3,4.528412e-01,1.292525e+00,4.998273e-01,1.064034e-01,1.034798e-02,1.992184e+00,7.596505e-01,1.456626e-01,1.604490e+00,4.964326e-01,1.142666e-02,1.033185e-02,2.060566e+00,7.582943e-01,2.027070e+02,2.415100e+02,1.749615e+25,14
ab06a32c33b7c594,2.375035e-01,9.092061e-01,3.616977e-01,2.197291e-01,9.793670e-04,5.102628e-01,-3.204790e-02,6.979061e-01,8.551476e-01,1.045183e-03,4.243252e-01,1.613441e-03,8.820578e-01,7.449467e-01,2.412778e+02,2.800809e+02,1.151400e+00,14
ab652d1792ba579f,4.227455e-01,1.594909e+00,2.302136e-02,8.935687e-02,3.574497e-05,2.053473e-01,8.780256e-02,9.292583e-01,5.287495e-01,1.243167e-03,4.112004e-01,3.574668e-05,2.053468e-01,4.519795e-01,1.355342e+02,1.743373e+02,9.076351e-01,14
ab7c01f6e1ec753a,3.267778e-01,8.220533e-01,1.507839e-02,5.333934e-02,3.781246e-04,2.094872e-01,2.377534e-02,7.798327e-01,1.779050e-01,1.661982e-01,3.038934e-01,3.639507e-04,2.300709e-01,5.000880e-01,2.565040e+02,2.953071e+02,1.143377e+00,14
adb5486de57c1af0,5.571057e-01,8.366955e-01,9.776172e-02,1.241680e-01,1.668253e-01,1.804263e-03,1.268331e-01,6.509980e-01,2.510454e-01,1.839880e-03,2.258367e-01,4.293694e-02,1.973139e-02,6.641368e-01,2.554366e+02,2.941209e+02,9.921874e+03,14
ae4cf4947761ad3f,2.903704e-01,8.281633e-01,4.443640e-01,1.605866e-01,3.807968e-02,4.632419e-01,2.342758e-01,1.491890e-01,1.177911e+00,2.463338e-01,1.845674e-02,3.217471e-02,1.417822e+00,2.005818e-01,3.153458e+02,3.541489e+02,9.404928e-02,14
af8390dd2a780433,2.935912e-01,9.617928e-01,4.323977e-01,4.309791e-02,2.183981e-06,2.857770e-02,-8.054506e-03,8.837424e-01,1.378059e+00,4.995986e-01,3.905003e-01,2.183993e-06,2.857770e-02,-1.437911e-03,2.767850e+02,3.155881e+02,1.382000e-02,14
b8d6cea15a548aa9,2.496343e-02,1.721403e+00,6.364799e-02,1.698322e-03,3.956030e-16,2.409876e+00,5.000000e+00,7.437307e-02,1.142198e+00,4.983128e-01,5.912889e-02,6.660723e-04,7.870643e-01,-7.664909e-03,2.978802e+02,3.366833e+02,4.261643e+00,14
bc688588712e0329,2.582706e-01,1.711691e+00,3.483239e-01,3.335185e-02,1.600816e-02,1.642815e-01,7.621248e-03,2.308230e-01,1.993318e+00,3.137515e-01,2.663963e-02,1.600816e-02,1.642815e-01,-6.892031e-03,2.239636e+02,2.626478e+02,1.470000e-02,14
bd2adbff911d558e,8.142372e-01,4.807188e-01,3.381182e-01,4.243626e-01,1.012279e-01,8.215508e-01,1.675589e-01,4.903907e-01,6.360937e-01,2.000061e-02,1.205820e-01,1.134207e-01,8.689200e-01,6.668735e-01,2.084960e+02,2.471802e+02,8.839177e-01,14
c00c5c68db223d0f,1.100536e+00,2.710101e+00,4.957496e-01,7.360978e-01,3.514388e-03,3.063945e-01,-1.553524e-02,6.300064e-01,3.136176e-01,4.286100e-02,1.984540e-01,3.514388e-03,3.063944e-01,5.073225e-01,2.413361e+02,2.801392e+02,5.427349e+03,14
c012de0ccb49819f,1.289795e-01,7.957895e-01,5.000000e-01,8.317850e-03,1.434728e-02,9.302101e-01,5.509111e-02,2.377234e-01,7.095026e-01,5.000000e-01,3.434560e-02,1.434728e-02,1.018913e+00,-2.221740e-03,5.802635e+02,6.190666e+02,6.415675e+01,14
c4ea8a11570e9599,1.908386e-01,9.932103e-01,5.000000e-01,2.198568e-02,1.775101e-02,7.994280e-01,1.884412e-02,6.171570e-01,4.002860e-01,5.000000e-01,2.334774e-01,1.775101e-02,7.994280e-01,-8.352239e-03,4.322022e+02,4.710053e+02,4.150364e+01,14
c79644ab153c0a48,1.005145e-01,6.961959e-01,2.306650e-01,7.754257e-02,3.969089e-02,3.944916e-01,-9.927594e-02,3.452290e-01,5.799418e-01,4.988732e-01,1.463359e-01,1.433535e-02,1.673848e-01,1.810209e-05,4.343727e+02,4.731758e+02,1.093318e+01,14
c7ddb07dc740f9c1,1.750915e+00,2.870147e+00,9.087376e-02,1.697187e+00,9.878513e-02,2.690116e-02,-2.422546e-02,5.586034e-01,1.203905e+00,2.776353e-01,5.029262e-02,1.489307e-02,1.344186e+00,1.464666e-02,2.680806e+02,3.067648e+02,1.029056e+03,14
c893ddb5f65f1a1c,1.376498e+00,1.018382e+00,3.433526e-02,9.473732e-01,1.485694e-05,1.206807e-01,4.657861e-03,9.681360e-01,1.180975e+00,3.668131e-01,4.686437e-01,1.488869e-05,1.206807e-01,4.027670e-03,2.313483e+02,2.701514e+02,1.480000e-02,14
ce134a9a9b3122a0,2.887261e-01,2.305325e-01,4.122404e-01,4.168148e-02,4.976620e-03,4.008786e-01,2.219783e-01,4.901606e-01,2.109834e-01,3.525255e-01,1.201285e-01,4.379174e-03,4.008775e-01,-3.259946e-03,6.352535e+02,6.739377e+02,1.329291e+02,14
