participantsID,a(101),Ter(101),eta(101),z(101),sz(101),st(101),v(101),a(102),Ter(102),eta(102),z(102),sz(102),st(102),v(102),AICc(1),BIC(1),Chi(1),df
c79644ab153c0a48,1.033041e-01,5.666138e-01,2.000000e-01,5.335865e-03,4.768200e-02,5.885353e-01,4.007352e-02,1.086160e-01,7.412425e-01,2.000000e-01,5.898713e-03,4.768200e-02,5.885353e-01,7.800860e-02,1.032301e+03,1.057971e+03,2.427790e+03,9
c7ddb07dc740f9c1,1.763798e-01,7.861288e-01,2.000000e-01,1.555491e-02,7.293182e-02,8.417486e-01,5.401177e-02,1.477617e-01,1.084424e+00,2.000000e-01,1.091675e-02,7.293182e-02,8.417486e-01,-2.184419e-02,5.881040e+02,6.137041e+02,6.127473e+02,9
c893ddb5f65f1a1c,1.429707e-01,8.842540e-01,2.000000e-01,1.022031e-02,6.527126e-02,9.244778e-01,3.194769e-02,1.471238e-01,1.170141e+00,2.000000e-01,1.082271e-02,6.527126e-02,9.244778e-01,1.089849e-02,6.224561e+02,6.481266e+02,9.065579e+02,9
ce134a9a9b3122a0,1.332073e-01,3.502798e-01,2.000000e-01,8.872090e-03,6.044698e-02,3.639387e-01,1.162709e-01,1.354460e-01,4.584730e-01,2.000000e-01,9.172805e-03,6.044698e-02,3.639387e-01,2.383042e-02,1.461825e+03,1.487425e+03,5.980897e+04,9
d2bdb6ae89eb8aca,1.463479e-01,9.054719e-01,2.000000e-01,1.070885e-02,6.609582e-02,6.879305e-01,2.789381e-03,1.474113e-01,6.232625e-01,2.000000e-01,1.086505e-02,6.609582e-02,6.879305e-01,7.095578e-02,7.141837e+02,7.398543e+02,9.409211e+02,9
d335e83ad7f741bf,1.221648e-01,7.428501e-01,2.000000e-01,7.462124e-03,5.216958e-02,7.986871e-01,1.183493e-02,1.097000e-01,1.032010e+00,2.000000e-01,6.017042e-03,5.216958e-02,7.986871e-01,9.534812e-02,8.644540e+02,8.900540e+02,4.794481e+03,9
d33cbb234efa4296,1.532615e-01,6.960938e-01,2.000000e-01,1.174454e-02,5.896767e-02,8.372960e-01,1.349336e-01,1.088170e-01,1.164564e+00,2.000000e-01,5.920571e-03,5.896767e-02,8.372960e-01,1.473507e-02,1.023636e+03,1.049306e+03,1.350893e+06,9
d53b11bcaa0a2095,1.545111e-01,5.208143e-01,2.000000e-01,1.193685e-02,6.553559e-02,5.694379e-01,1.660042e-01,1.367582e-01,7.446033e-01,2.000000e-01,9.351398e-03,6.553559e-02,5.694379e-01,4.207165e-02,1.058668e+03,1.084338e+03,5.468375e+04,9
d794e2c3b9ab247f,1.033536e-01,5.828846e-01,2.000000e-01,5.340983e-03,5.690745e-02,5.108994e-01,3.187883e-02,1.495684e-01,5.524475e-01,2.000000e-01,1.118535e-02,5.690745e-02,5.108994e-01,1.072036e-02,1.837600e+03,1.863271e+03,1.670940e+06,9
d9a79bcfee67b028,1.499299e-01,3.876725e-01,2.000000e-01,1.123948e-02,6.211560e-02,4.682033e-01,5.140440e-02,1.261395e-01,6.527792e-01,2.000000e-01,7.955583e-03,6.211560e-02,4.682033e-01,6.345572e-03,1.042602e+03,1.068273e+03,2.120871e+03,9
dfbeb23c419b6979,1.472045e-01,7.022497e-01,2.000000e-01,1.083459e-02,6.183761e-02,8.600942e-01,2.812249e-02,1.276293e-01,1.209071e+00,2.000000e-01,8.144618e-03,6.183761e-02,8.600942e-01,-5.197038e-02,6.470109e+02,6.726815e+02,6.204761e+02,9
e03130e76a547e00,1.805767e-01,6.212174e-01,2.000000e-01,1.630397e-02,6.681637e-02,7.440480e-01,1.145227e-01,1.163849e-01,1.032223e+00,2.000000e-01,6.772728e-03,6.681637e-02,7.440480e-01,-2.072107e-02,9.413377e+02,9.670083e+02,1.046000e+06,9
e0da73d8b215a4e9,1.252826e-01,8.103214e-01,2.000000e-01,7.847864e-03,5.417694e-02,6.573432e-01,-3.304336e-02,1.155038e-01,6.504413e-01,2.000000e-01,6.670566e-03,5.417694e-02,6.573432e-01,-6.929875e-03,7.578120e+02,7.834826e+02,8.807740e+02,9
e35e2512791cd931,1.577149e-01,5.699409e-01,2.000000e-01,1.243699e-02,6.829940e-02,6.364074e-01,7.494499e-02,1.458380e-01,8.442976e-01,2.000000e-01,1.063436e-02,6.829940e-02,6.364074e-01,3.356794e-02,9.000950e+02,9.257656e+02,1.328491e+03,9
e46f1f873f43128b,1.491693e-01,6.170191e-01,2.000000e-01,1.112575e-02,5.983597e-02,5.735398e-01,-3.644284e-02,1.167683e-01,6.575139e-01,2.000000e-01,6.817420e-03,5.983597e-02,5.735398e-01,1.083912e-01,1.423929e+03,1.449600e+03,1.886586e+06,9
e7d525b0fc295332,1.635302e-01,6.443349e-01,2.000000e-01,1.337106e-02,6.000198e-02,6.607140e-01,2.367270e-01,1.031452e-01,8.239184e-01,2.000000e-01,5.319470e-03,6.000198e-02,6.607140e-01,-7.760194e-03,1.075873e+03,1.101543e+03,1.074884e+06,9
e9ca70bcef834214,1.133382e-01,1.159002e+00,2.000000e-01,6.422773e-03,4.906386e-02,1.017718e+00,-1.656725e-01,1.047234e-01,1.102594e+00,2.000000e-01,5.483498e-03,4.906386e-02,1.017718e+00,-4.674677e-02,3.805319e+02,4.062024e+02,3.040424e+02,9
ec9403432374ee06,1.327471e-01,9.047948e-01,2.000000e-01,8.810893e-03,5.880798e-02,7.587257e-01,-3.118530e-02,1.286217e-01,7.812624e-01,2.000000e-01,8.271775e-03,5.880798e-02,7.587257e-01,8.961779e-02,6.857849e+02,7.114555e+02,1.294315e+03,9
ed3ee15cd6ecee51,1.259726e-01,1.027844e+00,2.000000e-01,7.934550e-03,5.149380e-02,9.913196e-01,-5.021111e-02,1.028887e-01,1.175089e+00,2.000000e-01,5.293043e-03,5.149380e-02,9.913196e-01,-4.758037e-02,5.063189e+02,5.319894e+02,5.223891e+02,9
efbc4b723940e000,1.323994e-01,1.171348e+00,2.000000e-01,8.764795e-03,6.297629e-02,1.059338e+00,-6.180622e-02,1.474952e-01,1.182737e+00,2.000000e-01,1.087742e-02,6.297629e-02,1.059338e+00,-3.319078e-02,4.226660e+02,4.483366e+02,3.189527e+02,9
efe8a903afdceede,1.753054e-01,1.414771e+00,2.000000e-01,1.536599e-02,6.860484e-02,1.207388e+00,-7.411540e-02,1.296050e-01,1.268314e+00,2.000000e-01,8.398727e-03,6.860484e-02,1.207388e+00,-1.860747e-02,4.066948e+02,4.323654e+02,9.370182e+02,9
f1de714332531aa5,1.313683e-01,6.723221e-01,2.000000e-01,8.628817e-03,5.746851e-02,6.502108e-01,1.243931e-01,1.240473e-01,7.725908e-01,2.000000e-01,7.693864e-03,5.746851e-02,6.502108e-01,7.613723e-02,1.127372e+03,1.153042e+03,8.950304e+03,9
f205d1277e6ea6b4,1.612319e-01,1.006540e+00,2.000000e-01,1.299786e-02,7.276308e-02,9.557277e-01,3.371638e-02,1.621596e-01,1.117300e+00,2.000000e-01,1.314786e-02,7.276308e-02,9.557277e-01,4.090379e-02,6.147679e+02,6.404384e+02,1.081366e+03,9
f39ae9088896b47f,1.394180e-01,6.829962e-01,2.000000e-01,9.718688e-03,7.146277e-02,5.831295e-01,5.869474e-02,1.781943e-01,6.128471e-01,2.000000e-01,1.587661e-02,7.146277e-02,5.831295e-01,5.869819e-02,2.006739e+03,2.032409e+03,4.191050e+06,9
f98444c434d40f8b,1.358149e-01,4.624316e-01,2.000000e-01,9.222847e-03,5.512002e-02,5.070498e-01,1.687158e-01,1.091629e-01,6.643458e-01,2.000000e-01,5.958272e-03,5.512002e-02,5.070498e-01,6.905017e-02,1.545153e+03,1.570824e+03,1.441340e+06,9
fc7ef2c5b91399c2,1.201724e-01,7.723266e-01,2.000000e-01,7.220705e-03,5.692182e-02,6.288523e-01,-4.891195e-02,1.328134e-01,6.251230e-01,2.000000e-01,8.819705e-03,5.692182e-02,6.288523e-01,-8.678937e-02,6.768274e+02,7.024979e+02,5.202101e+02,9
ff1d7a9a28686c2b,1.625785e-01,9.430415e-01,2.000000e-01,1.321589e-02,7.387793e-02,8.393926e-01,-1.268266e-03,1.657678e-01,9.222753e-01,2.000000e-01,1.373949e-02,7.387793e-02,8.393926e-01,4.547154e-02,5.704924e+02,5.960924e+02,6.011721e+02,9
