participantsID,a(101),Ter(101),eta(101),z(101),sz(101),st(101),v(101),a(102),Ter(102),eta(102),z(102),sz(102),st(102),v(102),AICc(4),BIC(4),Chi(4),df
2adc46a1bfc70679,2.971478e-01,1.076958e+00,2.104909e-01,4.414840e-02,7.942214e-03,9.748537e-01,3.524613e-03,3.971895e-01,8.847357e-01,4.997254e-01,7.887976e-02,6.981846e-03,9.770184e-01,1.330434e-02,3.405753e+02,3.742307e+02,1.267465e+07,12
322d6276c00056e7,7.776118e-01,1.716816e-01,4.319673e-01,3.023401e-01,8.054142e-05,8.050372e-02,2.216011e-01,3.819152e-01,9.656434e-02,7.474525e-04,7.292960e-02,8.482296e-05,7.962294e-02,3.495497e-01,3.256959e+02,3.593513e+02,32364689229373500,12
371fb6652968f25f,5.821557e-01,1.627545e-01,4.707024e-06,1.694526e-01,4.106261e-03,1.106872e-03,5.043926e-01,6.132112e-01,2.262866e-01,1.621983e-02,1.880140e-01,5.049380e-05,1.176618e-03,5.792438e-01,1.410868e+02,1.746437e+02,9.492896e-02,12
3ddf191ed8c33c57,9.559210e-01,8.836887e-01,4.222152e-01,4.568925e-01,8.245459e-05,1.665524e+00,-1.216993e-03,1.953208e-01,8.455970e-01,4.971812e-01,1.907511e-02,7.434973e-05,1.077478e+00,3.324743e-01,3.790289e+02,4.126843e+02,1.439200e+10,12
414f1040212a659b,4.466376e-02,1.036913e+00,4.714771e-03,9.974256e-04,1.442648e-06,6.758245e-01,4.999589e+00,6.328483e-01,5.388702e-01,4.737718e-01,2.002485e-01,1.389615e-06,6.962819e-01,6.654484e-02,3.923556e+02,4.260110e+02,2.123926e+10,12
46099f8b742520b0,4.922774e-02,8.690133e-01,1.073087e-09,1.211685e-03,1.018259e-10,4.445074e-01,4.998851e+00,3.818540e-02,9.179227e-01,1.706852e-06,7.290622e-04,9.414856e-11,4.378454e-01,4.997057e+00,4.231088e+02,4.567642e+02,8.150666e+00,12
46fd6e0b3b5c1df3,3.835606e-01,2.632249e-01,1.057935e-01,7.355936e-02,3.510061e-05,5.470000e-03,6.445543e-01,5.261320e-01,7.513264e-01,2.606694e-01,1.384074e-01,8.500947e-04,5.469748e-03,-1.880606e-03,2.569352e+02,2.905906e+02,1.486287e+00,12
4866612e834a9f5a,1.713055e-01,8.459063e-01,4.999999e-01,1.467278e-02,7.317002e-05,9.563101e-01,4.017587e-02,6.633823e-01,4.739912e-01,4.999999e-01,2.200380e-01,7.317052e-05,9.469814e-01,-1.614694e-02,4.751251e+02,5.078626e+02,3.855526e+02,12
49c4e664cf02d362,3.790273e-01,6.236795e-01,1.656540e-01,7.183087e-02,4.221831e-03,6.552859e-03,-4.331178e-02,5.068335e-01,3.011303e-01,9.093323e-05,1.284401e-01,4.221829e-03,6.716685e-03,6.278774e-01,3.217398e+02,3.553953e+02,1.061956e+03,12
4a43f99c56b2a634,7.963924e-02,1.010947e+00,4.811964e-01,3.171204e-03,2.400412e-12,6.209659e-01,8.277633e-01,4.940843e-01,3.740342e-01,4.459452e-06,1.220597e-01,3.198874e-10,6.215631e-01,4.942516e-01,2.872791e+02,3.209346e+02,4.141938e-01,12
4a6bf10e80304920,2.995806e-01,5.921693e-01,5.000000e-01,4.487427e-02,1.650882e-03,1.182454e+00,-1.868006e-03,2.235227e-01,7.157006e-01,5.000000e-01,2.498120e-02,1.650882e-03,1.170531e+00,-7.291217e-04,6.261697e+02,6.597266e+02,8.385561e+01,12
4dee88b397c3bbf4,3.435695e-01,3.157141e+00,1.984718e-01,5.902000e-02,6.949464e-05,9.931038e-01,1.784933e-01,4.674236e-01,9.642693e-01,4.700342e-01,1.092424e-01,1.877411e-05,1.025499e+00,3.288527e-02,2.615032e+02,2.951587e+02,1.625763e+04,12
4e3de1ed1c0d6103,1.266664e-01,8.286378e-01,5.000000e-01,8.022186e-03,3.475310e-11,5.976059e-01,5.881448e-03,3.163770e-02,8.081785e-01,1.076877e-03,5.004722e-04,1.489235e-16,6.111054e-01,-3.147329e+00,4.669929e+02,5.005497e+02,1.098076e+03,12
52abc657a668b04e,8.239966e-01,5.690692e-01,4.999995e-01,3.394852e-01,3.851709e-04,9.694564e-01,2.443852e-01,2.091570e-01,1.193306e+00,2.296070e-03,2.187333e-02,4.473528e-04,9.897969e-01,2.337034e-01,3.100702e+02,3.437256e+02,9.043681e+12,12
5497867d4afb5993,1.842369e-01,5.711508e-01,1.451105e-03,1.697162e-02,2.112924e-12,3.961496e-01,-1.902873e-01,7.242777e-02,6.379730e-01,4.999279e-01,2.622891e-03,7.345481e-19,3.379459e-01,1.157548e+00,4.486903e+02,4.823458e+02,2.911962e+00,12
5696a26f6b865ccb,7.811971e-01,1.134178e-03,2.898419e-01,3.051344e-01,1.819318e-04,1.650877e-07,3.875509e-01,4.271307e-01,5.271507e-04,5.461226e-02,9.122032e-02,1.818196e-04,1.675265e-07,3.199122e-01,3.366077e+02,3.702631e+02,3.140480e+01,12
582ab220066afebc,8.767728e-01,5.232938e-01,6.609512e-02,3.843653e-01,9.295731e-03,1.112492e-02,2.854978e-02,9.069337e-01,9.010724e-01,4.958216e-01,4.112643e-01,9.577014e-03,1.113759e-02,-7.512519e-02,2.255450e+02,2.592004e+02,2.014817e+00,12
5b92bfe31aef1ef9,7.370959e-02,9.126044e-01,4.773410e-01,2.716552e-03,4.044887e-03,4.659941e-01,1.657513e-01,7.195364e-01,4.343367e-01,1.221535e-02,2.588663e-01,4.028653e-03,4.659941e-01,7.964803e-01,2.731772e+02,3.068327e+02,1.303871e-01,12
61dce9b56e969395,1.064484e+00,5.014540e-01,5.000000e-01,5.665634e-01,1.308338e-04,1.001908e+00,5.465740e-03,4.372832e-01,6.716966e-01,4.999999e-01,9.560832e-02,7.675362e-05,1.001814e+00,6.647846e-04,3.856423e+02,4.192977e+02,3.633699e+10,12
6246f3d78ae6b481,5.902823e-01,8.248194e-01,4.776713e-01,1.742166e-01,6.686733e-04,6.989197e-02,-6.093992e-03,5.657948e-01,8.294247e-01,4.832034e-01,1.600619e-01,7.624226e-04,8.169115e-02,6.022355e-02,3.031347e+02,3.367902e+02,4.091830e+03,12
6ac61d4f76c3add5,1.411216e-01,8.652579e-01,4.581249e-01,9.957658e-03,2.833334e-05,7.070628e-01,7.597781e-03,7.440303e-01,5.771894e-01,1.748101e-02,2.767906e-01,1.253785e-05,6.685767e-01,1.437908e+00,3.781682e+02,4.118237e+02,1.348752e+08,12
6b1327cc38c17c20,1.885574e-01,1.035219e+00,3.387140e-01,1.777695e-02,4.087899e-03,3.286025e-01,-2.368269e-02,2.426636e-01,8.914965e-01,3.778838e-01,2.944282e-02,4.086163e-03,3.278867e-01,-2.277211e-02,3.279860e+02,3.616414e+02,1.332000e-02,12
6d04498f5bb2aefc,4.698805e-01,8.582376e-01,1.455484e-01,1.103938e-01,3.115630e-02,6.760834e-01,6.902799e-02,5.677723e-01,7.947323e-01,4.772751e-01,1.611827e-01,3.109013e-02,6.761437e-01,2.126891e-01,2.744115e+02,3.080669e+02,5.195180e-01,12
6dcbb2d2c8c4d46a,1.798875e-01,9.300253e-01,4.991009e-01,1.617976e-02,8.696839e-08,7.680521e-01,3.743814e-01,8.861299e-01,4.148264e-01,3.952332e-01,3.926131e-01,3.032234e-07,7.801596e-01,5.401320e-02,3.809872e+02,4.146427e+02,8.325398e+07,12
6df05dd94d8d774d,2.113315e-01,9.069557e-01,7.989155e-02,2.233050e-02,1.795997e-20,5.390051e-01,3.874121e-02,3.124030e-01,8.498456e-01,8.002791e-03,4.879780e-02,1.161967e-17,5.473566e-01,-5.663586e-01,3.349321e+02,3.685875e+02,1.308078e-01,12
6e0c43d93a4a361e,1.306064e-01,1.004268e+00,5.000000e-01,8.529021e-03,2.894091e-17,1.145082e+00,8.898119e-01,1.490202e-01,9.061613e-01,3.182544e-01,1.110351e-02,1.354935e-16,1.167498e+00,5.257227e-01,4.390444e+02,4.726998e+02,1.222844e+01,12
6ece121c0867568c,4.932207e-01,4.041972e-01,2.344749e-01,1.216333e-01,6.058732e-03,7.536560e-01,3.379187e-01,2.934511e-01,2.316895e+00,3.340664e-03,4.305677e-02,6.059031e-03,7.536560e-01,-1.423534e-02,3.144283e+02,3.480838e+02,5.531093e+01,12
739442e141b9639a,2.893762e-01,7.239714e-01,4.935190e-01,4.186930e-02,1.739463e-02,6.110360e-01,1.451523e-01,6.823093e-01,3.173568e-01,4.580469e-01,2.327730e-01,1.721663e-02,6.110360e-01,-1.205762e-02,5.007085e+02,5.343640e+02,2.144663e+03,12
74dc2bc1712979fe,2.259740e-01,9.481123e-01,4.335902e-01,2.553212e-02,4.545088e-02,5.629303e-01,1.388870e-03,3.550778e-01,8.434649e-01,5.736496e-02,6.304011e-02,1.250693e-01,5.689297e-01,6.170766e-02,3.626530e+02,3.963084e+02,6.472660e-02,12
75da8965ce4f9b28,7.407812e-02,1.301937e+00,2.546255e-01,2.743784e-03,4.086945e-09,1.203257e+00,8.624488e-01,1.995888e-01,1.191662e+00,6.440631e-12,1.991784e-02,1.843337e-23,1.182553e+00,1.449727e-01,3.372979e+02,3.708547e+02,1.180055e-02,12
77d9b25715656b19,2.545038e-01,9.381379e-01,5.000000e-01,3.238610e-02,1.919104e-02,1.097546e+00,3.766538e-03,5.950301e-01,4.876844e-01,5.000000e-01,1.770304e-01,1.919481e-02,9.743687e-01,-2.231418e-02,4.637222e+02,4.972790e+02,8.628064e+01,12
7e158eee0bbe3c33,1.956926e+00,8.819934e-01,3.651030e-01,1.914780e+00,3.726887e-03,3.600858e-02,-8.658776e-03,5.645209e-01,1.534961e+00,4.775189e-01,1.593419e-01,3.548602e-03,3.489957e-02,2.604689e-01,2.135406e+02,2.471960e+02,4.024212e+00,12
819c4ba6a036130b,3.938734e-02,9.223252e-01,2.408472e-01,7.756811e-04,5.570584e-10,1.040749e+00,5.000000e+00,4.634481e-02,8.336785e-01,2.522764e-01,1.073921e-03,1.995262e-11,6.101248e-01,4.042557e+00,5.128826e+02,5.465380e+02,2.949950e+01,12
820fed1432e2cffc,1.199258e+00,5.209904e-01,2.024786e-02,7.191103e-01,9.443118e-03,1.099031e-02,3.169277e-01,3.986016e-01,1.096623e+00,1.958046e-01,7.944163e-02,9.443118e-03,1.099031e-02,-2.329752e-03,1.173662e+02,1.510216e+02,1.084861e+03,12
8364d0796dcecadf,8.080456e-01,4.403147e-01,6.065930e-05,3.264688e-01,8.373864e-06,2.944611e-04,4.657909e-01,1.373777e+00,4.393979e-01,4.588982e-03,9.436310e-01,8.448919e-06,2.944611e-04,1.247348e-01,2.631111e+01,5.996655e+01,2.373059e-01,12
84397dc336c286b4,1.090512e+00,6.295211e-01,4.968149e-01,5.946079e-01,2.208582e-09,1.213012e+00,-2.382740e-03,6.033761e-01,7.417700e-01,2.675044e-04,1.820313e-01,2.066480e-09,1.213012e+00,6.514059e-01,2.266373e+02,2.602928e+02,1.481576e+14,12
865f30c3abd2af67,4.487302e-01,4.624628e-01,4.383143e-01,1.006794e-01,1.486526e-04,6.750711e-01,9.829235e-02,4.694306e-01,6.357057e-01,4.429013e-01,1.101826e-01,1.486526e-04,6.750712e-01,2.506593e-03,1.500337e+02,1.836891e+02,1.925236e+14,12
88316d88dd9fdbf7,4.023780e-01,1.195408e+00,5.366012e-04,8.095401e-02,1.937222e-05,2.124657e-01,6.534504e-02,1.185180e+00,1.095957e+00,4.969098e-01,7.023255e-01,1.645139e-05,2.124657e-01,-2.115669e-02,2.178424e+02,2.511996e+02,4.606337e+00,12
88586c741f59e4d3,8.810818e-01,4.085339e-01,4.010695e-01,3.881526e-01,5.503708e-07,8.066021e-01,4.240205e-03,8.338957e-01,1.261867e+00,2.408903e-02,3.476910e-01,5.872676e-07,8.066021e-01,2.279382e-02,3.122930e+02,3.457505e+02,1.363546e+08,12
8b79e9cd1e3a58e9,3.823248e-01,1.585707e+00,1.790817e-01,7.308611e-02,2.808525e-03,5.869023e-01,1.372154e-01,1.693312e+00,9.782894e-01,4.790784e-02,1.433652e+00,2.808525e-03,5.869023e-01,2.318781e-03,2.387599e+02,2.724153e+02,1.018433e+03,12
8e3374a0d50454e0,6.109935e-01,3.477400e-01,4.827123e-01,1.866565e-01,6.961235e-06,3.431670e-01,3.073513e-02,3.828175e-01,2.749406e-01,1.052289e-01,7.327462e-02,7.002739e-06,3.438637e-01,5.402228e-01,3.583500e+02,3.920054e+02,2.583396e+10,12
8e531917bed03e00,1.264531e+00,1.124951e+00,3.544569e-01,7.995191e-01,2.278355e-03,5.047343e-06,1.715329e-01,1.970834e+00,9.300862e-01,3.742430e-01,1.942094e+00,2.066304e-03,5.047343e-06,1.648895e-02,2.089138e+02,2.425692e+02,1.480000e-02,12
946fca84b1d53bed,2.865331e-01,1.063122e+00,4.215486e-01,4.105061e-02,4.050416e-07,5.346330e-01,-5.006671e-04,4.832063e-01,3.009043e-01,5.597286e-04,1.167441e-01,4.050416e-07,5.345824e-01,3.411848e-01,2.291768e+02,2.628322e+02,2.264423e+00,12
96b09fe2762bafab,2.838982e-01,9.643229e-01,3.908943e-01,4.029908e-02,9.888032e-03,7.139636e-01,-1.740596e-01,7.103175e-01,4.430182e-01,4.684553e-01,2.522755e-01,9.888032e-03,7.139636e-01,2.695125e-02,2.690989e+02,3.027543e+02,7.426478e+29,12
99bca86575635ced,8.258993e-02,1.026428e+00,5.000000e-01,3.410549e-03,5.821087e-03,6.949901e-01,8.304892e-01,2.358916e-01,7.391629e-01,5.000000e-01,2.782243e-02,1.086058e-02,7.419426e-01,1.640754e-03,4.478721e+02,4.815275e+02,5.905570e+00,12
9d781c40d36055b2,4.637512e-01,4.479372e-01,4.096320e-01,1.075326e-01,6.044220e-05,4.471433e-01,5.369855e-01,2.313520e-01,8.251141e-01,2.523561e-01,2.676187e-02,7.028881e-05,4.674759e-01,2.981402e-02,3.832481e+02,4.169035e+02,1.497123e+05,12
9e5ca4f7d45dda1b,4.484294e-01,7.620251e-01,2.406254e-01,1.005445e-01,5.557599e-08,5.374672e-01,-1.454954e-01,4.485690e-01,8.906027e-01,4.833040e-01,1.006071e-01,7.281750e-08,5.316448e-01,-4.383830e-02,3.197764e+02,3.533332e+02,4.848169e-01,12
9ead7cfe118211af,1.090716e+00,5.048406e-01,4.831058e-01,5.948302e-01,3.348123e-15,9.903189e-01,-5.870268e-03,6.472024e-02,8.986413e-01,4.999999e-01,2.094355e-03,5.787766e-14,7.823126e-01,2.593619e+00,3.676491e+02,4.013045e+02,3.472750e+13,12
a0891b37b5b5d79d,3.556763e-02,1.021915e+00,2.764728e-08,6.325282e-04,4.276259e-22,6.458302e-01,4.846827e+00,6.236058e-02,1.071046e+00,2.998942e-01,1.944421e-03,3.227836e-27,6.457753e-01,3.481539e+00,3.704789e+02,4.041344e+02,1.297331e+00,12
a0b880b91c2982dc,1.865587e+00,1.916699e+00,6.248099e-02,1.740208e+00,6.040968e-05,2.650851e-01,-1.996016e-03,2.491736e-01,1.692505e+00,4.466510e-01,3.104375e-02,6.040968e-05,2.650851e-01,2.267552e-02,2.626027e+02,2.962582e+02,4.077688e+03,12
a751959dd7084c7b,4.059810e-01,1.475910e+00,1.658083e-01,8.241028e-02,8.425342e-03,1.462567e-02,1.578557e-01,3.476119e-01,2.934778e+00,4.949131e-01,6.041701e-02,8.425342e-03,1.462567e-02,-3.765555e-03,2.292819e+02,2.629373e+02,1.018433e+03,12
a7ef69324e55dcf3,4.529695e-01,1.292884e+00,4.984052e-01,1.025907e-01,2.692764e-14,1.994017e+00,7.502192e-01,1.455981e-01,1.597799e+00,4.230476e-01,1.059941e-02,5.957408e-15,2.059653e+00,7.191439e-01,2.005002e+02,2.341556e+02,1.194494e+25,12
ab06a32c33b7c594,1.062647e+00,6.300032e-01,4.937937e-01,5.646092e-01,8.163452e-04,1.259006e+00,-4.214535e-02,8.668881e-01,6.528535e-01,1.041751e-03,3.757475e-01,1.183520e-03,1.259007e+00,6.428975e-01,2.772651e+02,3.109205e+02,1.348862e+10,12
ab652d1792ba579f,4.227455e-01,1.594909e+00,2.302136e-02,8.935687e-02,3.574497e-05,2.053473e-01,8.780256e-02,8.850079e-01,5.287495e-01,1.243167e-03,3.916195e-01,3.574668e-05,2.053468e-01,4.519795e-01,1.306874e+02,1.643428e+02,9.076351e-01,12
ab7c01f6e1ec753a,3.266171e-01,8.225504e-01,1.502259e-02,5.333937e-02,3.629026e-04,2.071115e-01,2.369039e-02,7.789524e-01,1.771925e-01,1.672470e-01,3.033834e-01,3.589936e-04,2.207204e-01,4.987339e-01,2.516590e+02,2.853144e+02,1.142618e+00,12
adb5486de57c1af0,4.459169e-01,7.500903e-01,1.126350e-03,9.942095e-02,2.174184e-05,6.260224e-06,7.564615e-02,6.656779e-01,1.715553e-01,4.743623e-07,2.215636e-01,1.642151e-05,6.258993e-06,6.044488e-01,2.505852e+02,2.841420e+02,9.921875e+03,12
ae4cf4947761ad3f,9.513775e-01,8.235607e-01,4.352112e-01,4.525596e-01,2.627731e-12,1.625388e+00,-1.004074e-01,1.965374e-01,1.195711e+00,4.996215e-01,1.931348e-02,7.045935e-03,1.468275e+00,1.783870e-01,3.400562e+02,3.737116e+02,3.118936e+08,12
af8390dd2a780433,2.935912e-01,9.617928e-01,4.323977e-01,4.309791e-02,2.183981e-06,2.857770e-02,-8.054506e-03,8.837424e-01,1.378059e+00,4.995986e-01,3.905003e-01,2.183993e-06,2.857770e-02,-1.437911e-03,2.719382e+02,3.055936e+02,1.382000e-02,12
b8d6cea15a548aa9,5.822580e-02,1.549526e+00,1.873222e-01,1.695122e-03,7.840515e-08,2.068613e+00,4.999998e+00,5.460182e-01,1.246221e+00,5.000000e-01,1.490679e-01,8.963919e-08,2.044532e+00,-3.847621e-03,3.017839e+02,3.354393e+02,5.501409e+06,12
bc688588712e0329,2.582706e-01,1.711691e+00,3.483239e-01,3.335185e-02,1.600816e-02,1.642815e-01,7.621248e-03,2.308230e-01,1.993318e+00,3.137515e-01,2.663963e-02,1.600816e-02,1.642815e-01,-6.892031e-03,2.191101e+02,2.526670e+02,1.470000e-02,12
bd2adbff911d558e,8.288436e-01,4.520010e-01,3.353803e-01,3.434908e-01,6.812948e-09,9.017531e-01,1.694164e-01,4.749351e-01,6.262229e-01,1.904954e-02,1.127817e-01,7.920710e-09,8.744050e-01,6.461745e-01,2.049354e+02,2.384922e+02,9.799580e+03,12
c00c5c68db223d0f,1.100536e+00,2.710101e+00,4.957496e-01,6.055895e-01,3.514388e-03,3.063944e-01,-1.553524e-02,6.300064e-01,3.136176e-01,4.286100e-02,1.984540e-01,3.514388e-03,3.063944e-01,5.073225e-01,2.364893e+02,2.701447e+02,5.427349e+03,12
c012de0ccb49819f,1.289795e-01,7.957895e-01,5.000000e-01,8.317850e-03,1.434728e-02,9.302101e-01,5.509111e-02,2.377234e-01,7.095026e-01,5.000000e-01,2.825621e-02,1.434728e-02,1.018913e+00,-2.221740e-03,5.768148e+02,6.104702e+02,6.567599e+01,12
c4ea8a11570e9599,1.908386e-01,9.932103e-01,5.000000e-01,1.820969e-02,1.223826e-03,7.994280e-01,1.884412e-02,6.171570e-01,4.002860e-01,5.000000e-01,1.904414e-01,1.223826e-03,7.994280e-01,-8.352239e-03,4.304507e+02,4.641061e+02,6.911025e+01,12
c79644ab153c0a48,2.136357e-01,6.335387e-01,4.999999e-01,2.282012e-02,1.050466e-11,6.623041e-01,2.668940e-01,5.250842e-01,5.252071e-01,4.982860e-01,1.378567e-01,1.401301e-05,5.512789e-01,4.790146e-05,4.872348e+02,5.208903e+02,3.430422e+06,12
c7ddb07dc740f9c1,5.318908e-01,1.209285e+00,3.195960e-01,1.414539e-01,8.530969e-04,8.923139e-01,-7.816283e-02,4.460343e-01,8.565816e-01,1.877681e-01,9.947330e-02,8.531483e-04,8.962254e-01,-1.746351e-02,2.791875e+02,3.127444e+02,2.690629e+01,12
c893ddb5f65f1a1c,1.376498e+00,1.018382e+00,3.433526e-02,9.473732e-01,1.485694e-05,1.206807e-01,4.657861e-03,9.681360e-01,1.180975e+00,3.668131e-01,4.686437e-01,1.488869e-05,1.206807e-01,4.027670e-03,2.265016e+02,2.601570e+02,1.480000e-02,12
ce134a9a9b3122a0,2.887262e-01,2.305326e-01,4.122396e-01,4.168142e-02,4.976610e-03,4.008778e-01,1.826578e-01,4.901600e-01,2.109418e-01,3.525260e-01,1.201284e-01,4.379172e-03,4.008778e-01,-3.259946e-03,6.419864e+02,6.755432e+02,1.464447e+02,12
