,mean,std,2.5q,25q,50q,75q,97.5q,mc err
a,1.2552344978143637,0.04209349147272135,1.179198153516028,1.2261104124065922,1.2522317972156816,1.2824317338301001,1.342337956772894,0.0016737904032239838
a_std,0.27616836868944367,0.03294171114283175,0.21940303390397795,0.2526380188509746,0.2731089751612483,0.29702299560751455,0.3446800784281841,0.0012033543795639987
a_subj.00aa64fdcb675341,1.2114869260897276,0.06613405337423527,1.0902258000803757,1.1676330376028057,1.207878941079606,1.2526424269570413,1.3447670120027222,0.0027086701758280026
a_subj.06c46b112368babf,1.1733425213654214,0.06646663603349422,1.0525277379981763,1.1240146721532291,1.172228886678513,1.2165307729381487,1.3114594910279462,0.0026134648794269902
a_subj.0beac20378edac7b,1.1253069955540644,0.06595917719805765,1.0020482392793568,1.0802205123908728,1.123152799089322,1.1710899369577654,1.2575622824871462,0.0024794002227265634
a_subj.10d15198ac61a404,1.4742966087719782,0.07731462450193362,1.3286433368706747,1.421283460893922,1.4731754587486567,1.5240053533695028,1.6349370160614678,0.0032706871960358048
a_subj.12a096342c4d052f,1.294440952320981,0.06796658736327157,1.1619404923976364,1.247810966657265,1.2930610088486878,1.337308763665456,1.4375712470484752,0.0025851074528747474
a_subj.13e347e32a454872,0.7200440742669145,0.05939829188507459,0.5955434883361467,0.6831586034590811,0.7201950131114312,0.7598947306282857,0.8323035574469053,0.0026943194344946743
a_subj.1ffdcfc59b83c43a,1.4183341932959324,0.07373287501722688,1.2836520096220898,1.3685179341953408,1.4158736079336058,1.4656695214481181,1.5752234332637396,0.0026969745638681527
a_subj.221e9f16c114b2c0,1.351078686996498,0.07423651278704411,1.207156369893589,1.3029458607254218,1.3500617515135085,1.3983733847770912,1.4976243844517936,0.0028896323185033596
a_subj.2737c4b829b3018f,0.794004300322814,0.060935559221773974,0.6771724171380409,0.7529484059087297,0.7932261931384089,0.8322117007009852,0.9225927551797355,0.002437008204702603
a_subj.279cd1540fc8f71f,1.2137573845399499,0.06950449533588876,1.0869166429463701,1.1655149112278966,1.2098101844411033,1.2585126402264755,1.3560765613362846,0.002306506098781561
a_subj.2a531595d6ab08c8,1.1403671828887887,0.0708810888078068,1.0150905427760337,1.0912861573587123,1.1343516504970026,1.1837172501382474,1.293908935351346,0.002914712170181649
a_subj.2adc46a1bfc70679,1.5488344852052245,0.08024795000433839,1.4030787580069142,1.4910273246598271,1.5465080494998908,1.6009645078360781,1.717839295782328,0.0032302317872357116
a_subj.322d6276c00056e7,0.9887744001191338,0.059874833270923286,0.879967784095733,0.9476660413468002,0.9864422126887978,1.0248809190734298,1.117894121560214,0.0018951183910428907
a_subj.46099f8b742520b0,0.7678645528122479,0.05592836473462073,0.6608469766889933,0.7309614926373823,0.7668683209343554,0.8031602861688947,0.8839988274548669,0.0021373895489081403
a_subj.49c4e664cf02d362,1.140978581903117,0.06345145073462458,1.023536688093627,1.0977212380071322,1.139607612885802,1.1826555537340384,1.2695115079326644,0.0024731035163217977
a_subj.4a6bf10e80304920,1.4038096163472242,0.06740219814907888,1.2778693711334206,1.3596632340420414,1.4038984060005189,1.4466119183006632,1.5403964605040246,0.002312965001397619
a_subj.4dee88b397c3bbf4,1.4144972359440358,0.0718934120830537,1.2763171690734134,1.3660734615106251,1.4109680343416455,1.4607661481590144,1.5627754243035135,0.002591591808927794
a_subj.52abc657a668b04e,0.9612186317518379,0.0619865863452659,0.8497178544189297,0.9181639194356767,0.9595421083982221,1.0006973965058705,1.0926061764389192,0.0023540946458436587
a_subj.5696a26f6b865ccb,1.2783790407247766,0.07337015254621146,1.1477014171269393,1.2251674726419666,1.27455524950431,1.3250943528504076,1.4316115172408412,0.0027666774297687847
a_subj.61dce9b56e969395,1.5272985166939181,0.07268737244661477,1.3909210805116632,1.4771002270279672,1.5234709969549032,1.5744896902301644,1.6768989163528798,0.0028023771375301817
a_subj.6246f3d78ae6b481,1.2384376049329937,0.07215429141758727,1.1041962164431574,1.187642392192548,1.236078933121625,1.2833471313514655,1.3932722039055991,0.0027459632169624768
a_subj.6ac61d4f76c3add5,0.9922229857696366,0.05808913814762427,0.8843885170261385,0.9510326874017618,0.9911970962808865,1.0323244190341934,1.1077162939868945,0.002239394119455837
a_subj.6b1327cc38c17c20,1.0794206939147821,0.06824751559624098,0.9540674825081557,1.0326675525088411,1.0762243392521065,1.1235408230487698,1.218009699421097,0.002293566885985883
a_subj.6dcbb2d2c8c4d46a,1.245585024555462,0.07382652611213278,1.101106836584149,1.1952210015316114,1.2441069843130665,1.2962896640062673,1.3904262913233716,0.0033223107547740416
a_subj.739442e141b9639a,1.143376210518255,0.06817959027649081,1.0192782957261446,1.097287343439659,1.1405485579217896,1.188515717430694,1.2861783594742306,0.0027378153163609745
a_subj.74dc2bc1712979fe,1.2217387314287353,0.07328236482688895,1.0808149303685324,1.1717651459047362,1.221418569339172,1.269103525971852,1.3708277859369327,0.0026460751839017713
a_subj.865f30c3abd2af67,0.839819419150694,0.0665771018441145,0.7134378335090129,0.7943319081500962,0.8373505453896648,0.8865272685191451,0.9714126127445781,0.002840318967337239
a_subj.88316d88dd9fdbf7,1.7298179813906527,0.09091046857468052,1.5609920064854812,1.6711649649860156,1.7239489253661355,1.7873090853526439,1.9224664893648247,0.003956443645001221
a_subj.946fca84b1d53bed,1.2240894042599966,0.0669058793134514,1.0959745688104279,1.1755827866262443,1.2229060650982397,1.2689252253566234,1.3586782858076223,0.0026541954927969368
a_subj.9d781c40d36055b2,0.8666747863360375,0.06669681032250273,0.741812177558699,0.8216465210928083,0.8657313885224913,0.9113164626945558,1.0086624281298455,0.0030480203576930074
a_subj.9e5ca4f7d45dda1b,1.5639735080143051,0.07693402349609249,1.4204783258583034,1.5100223043107617,1.5597924641227519,1.6121037188243024,1.7234930719700121,0.0030418121017104617
a_subj.a7ef69324e55dcf3,1.4388414156373441,0.08402786413493885,1.2863565278978546,1.379142925608515,1.4363190831198276,1.4952114337006102,1.6099470565751022,0.003850715293439217
a_subj.ab652d1792ba579f,1.0525403352522753,0.06068056800736716,0.939581026462341,1.0109540481114563,1.0507538646910344,1.0912091423171324,1.1805276453935019,0.0018433568442184946
a_subj.ab7c01f6e1ec753a,1.1504499950692753,0.06249973014314078,1.0330619230651408,1.108363122999552,1.1478410397464947,1.1914383168048719,1.2796809683985995,0.0024940291502240563
a_subj.adb5486de57c1af0,1.595271425482525,0.08872241831343516,1.4341466032895425,1.533841419830546,1.5901894971176274,1.6579515889888992,1.769942602355684,0.003704378188532584
a_subj.ae4cf4947761ad3f,1.7805204078948236,0.09022911859041254,1.617305181843621,1.7190110225395179,1.7740649447003014,1.8376286266069548,1.9787528333433249,0.004106045506690925
a_subj.af8390dd2a780433,1.1474334559092425,0.06397399016142025,1.024394096634695,1.104968064062382,1.1460136786432733,1.189661204611809,1.2756162537152331,0.0022005566235403793
a_subj.bc688588712e0329,1.731170105206833,0.0873547929700635,1.572693633146377,1.6722362019458608,1.7267276615607763,1.7890005544825385,1.909694469734311,0.0035720544798643053
a_subj.bd2adbff911d558e,1.4919115801155638,0.09846685914745198,1.332368314217493,1.4235805188249158,1.480974951731348,1.548783306592112,1.7350916519872963,0.005138976379726133
a_subj.c00c5c68db223d0f,1.261810945325481,0.07381214679529045,1.1227985657530382,1.2116951462918564,1.2604186104567119,1.3099629544833238,1.4121812628955686,0.0028009104792047117
a_subj.c79644ab153c0a48,0.945188801176564,0.057653501169091716,0.8369622417768379,0.9042569461609747,0.9447009407225077,0.9822144673412914,1.0669562419982175,0.0023129559831226044
a_subj.ce134a9a9b3122a0,1.1922397984750919,0.0683109288769913,1.0637532056315113,1.144024080934099,1.192766635669733,1.2355724632845302,1.3338028083850415,0.002124681721332118
a_subj.d335e83ad7f741bf,1.0590319684804907,0.06529787885328135,0.9338685827531222,1.0134846826510937,1.0557000527822709,1.1009372113048745,1.19546006530628,0.002398653245151714
a_subj.d794e2c3b9ab247f,1.040687787447195,0.06483062801570924,0.9193722423464172,0.9969734840309907,1.0388442618566611,1.0835177055287448,1.1712835132201638,0.0028656780037433303
a_subj.e0da73d8b215a4e9,1.1463370234691688,0.07187567954476634,1.0079307071863433,1.097552246942064,1.144991196199661,1.195742274739854,1.2850888735968997,0.0030760859638433516
