,mean,std,2.5q,25q,50q,75q,97.5q,mc err
a_subj(102).865f30c3abd2af67,1.44517814027196,0.08764018564712091,1.2791257766418402,1.3839584725930694,1.4405020510207116,1.5017864548346054,1.6236871285526147,0.0020613112597651284
a_subj(101).88316d88dd9fdbf7,1.7599041716258153,0.0848675590726309,1.5985273926828971,1.700337295728146,1.7557235048234965,1.8153795815800458,1.931069027134614,0.002906411023604839
a_subj(102).88316d88dd9fdbf7,1.953919507429816,0.1229835385573729,1.7334887785797999,1.8700007924250386,1.9504328068253023,2.0356579129595653,2.2024750627556826,0.003420933827450741
a_subj(101).946fca84b1d53bed,1.385177640809374,0.06822576237129754,1.2566334490753641,1.3397000087225561,1.384696342346745,1.4282438684101069,1.5244596099696972,0.0021440073636320987
a_subj(102).946fca84b1d53bed,1.6129421121264569,0.09998453691793435,1.4237072875329844,1.545553317474257,1.6114004080027946,1.6784950247615091,1.8129555437884286,0.0024282917117616825
a_subj(101).9d781c40d36055b2,1.275034026232007,0.06307968979157956,1.1565464154167202,1.231731336625287,1.2715888775666868,1.3183262153779565,1.4045589441193729,0.0017453823924530453
a_subj(102).9d781c40d36055b2,1.2377965815971326,0.07408444002237721,1.101139875107933,1.1871981010416732,1.235908540619587,1.2859182283613155,1.3900165987239455,0.0021219690541812745
a_subj(101).9e5ca4f7d45dda1b,1.7678290711267297,0.08875353573685875,1.6025385782621504,1.7053002231608665,1.76482327122101,1.8268658717392339,1.9472836042563988,0.0024648059169395295
a_subj(102).9e5ca4f7d45dda1b,1.7929514739205124,0.1068443251507454,1.598266439236739,1.7206102056500368,1.7885483812825247,1.8609099432532927,2.0146286603921495,0.0026406993769955227
a_subj(101).a7ef69324e55dcf3,1.669071586626668,0.08918848827398669,1.5059997253362,1.6045735076549679,1.6696596130877515,1.727063009171054,1.8589503757382304,0.002883975618571825
a_subj(102).a7ef69324e55dcf3,1.8481490181633402,0.12225081932827422,1.6179468712097238,1.7638963233668317,1.8447317601678397,1.9285407619839763,2.0964593096254225,0.00352900524004376
a_subj(101).ab652d1792ba579f,1.5118290665010283,0.07695352389710934,1.3667444368235284,1.4588759639391427,1.506565058075418,1.5625345140099125,1.6708275634269585,0.002272275308370676
a_subj(102).ab652d1792ba579f,1.4689578602092652,0.094489192533351,1.290622841623177,1.4050212265718824,1.4684674074083155,1.5319010964942428,1.6602343806973878,0.0024104412139717537
a_subj(101).ab7c01f6e1ec753a,1.4811318195649559,0.06998341716200392,1.3509033334439946,1.431468826027689,1.478583013591657,1.5254098886833694,1.6270214679750286,0.00218161022065566
a_subj(102).ab7c01f6e1ec753a,1.4595868735453341,0.09101054929409907,1.28879583592802,1.3973376778727185,1.454530394022822,1.5205140278779135,1.6497030899899043,0.0023382165559053926
