,mean,std,2.5q,25q,50q,75q,97.5q,mc err
a_subj.6ece121c0867568c,1.4817527706654712,0.06881809214438019,1.336080448541564,1.4376615743950356,1.480977828228911,1.5270418888695563,1.6175149553717683,0.00310460604553611
a_subj.75da8965ce4f9b28,1.4903144586743495,0.05727427447606057,1.380805381412749,1.4511471075488132,1.488211341815327,1.5277794348771505,1.6051930088959727,0.001584165014736838
a_subj.77d9b25715656b19,1.4251159732674714,0.07794571501812016,1.2942266446756072,1.3683197491153278,1.4160655826451407,1.4748780049311083,1.6006250957281098,0.004428998646124649
a_subj.7e158eee0bbe3c33,1.6127895562916057,0.06732741121761861,1.4794854422576353,1.5685390894884956,1.6133804272804015,1.656001281887431,1.7493294853517787,0.0019708371796805122
a_subj.819c4ba6a036130b,1.317086200322896,0.06040366736335639,1.199567495431341,1.2752594549179959,1.3177738270644503,1.357994795730156,1.4357940799034212,0.002719694841993206
a_subj.820fed1432e2cffc,2.001979662588325,0.0949604324656599,1.8157030081046033,1.93615282987813,2.001120982285861,2.064471722522287,2.1946874080380026,0.004026670194614576
a_subj.8364d0796dcecadf,2.1484168287538243,0.1124877136713372,1.929273680746519,2.0762097881024655,2.1489262516776906,2.221068758169848,2.377804377709698,0.004803039183129748
a_subj.84397dc336c286b4,1.7491806667710785,0.0844180702572541,1.5811336169846302,1.6931343613979206,1.748755043961089,1.8077564205619314,1.9144117003319046,0.0034166945910934616
a_subj.88586c741f59e4d3,1.6181063038698171,0.06537509343204728,1.4987692941519968,1.5725744506622954,1.6174985910233073,1.6597468708800598,1.756797784462785,0.001963994815425666
a_subj.8b79e9cd1e3a58e9,1.7141892370854952,0.06698618438131514,1.5868456149059234,1.6669532406658945,1.7137548619054321,1.7602416226426383,1.8448291602740081,0.0018243172949551707
a_subj.8e3374a0d50454e0,1.27893057860817,0.05689084490304357,1.171003446915645,1.2393359882491026,1.2765758726387684,1.3167387900606344,1.402888239186119,0.0018836863535925843
a_subj.8e531917bed03e00,1.5798300875189253,0.06528075271551367,1.4632227884170432,1.5333215433101108,1.5768758176544586,1.624113000084302,1.7144347179811184,0.001849468563543813
a_subj.96b09fe2762bafab,1.6049714662974912,0.06446007064017688,1.486458148380966,1.5606932703647016,1.6023245950663765,1.6474224319249697,1.7419359164815136,0.0019712955588799255
a_subj.99bca86575635ced,1.3591180504454905,0.05521629000214876,1.2520253511136883,1.321469839969597,1.3571287514486237,1.397851807880637,1.4676931269887625,0.0016085330939046843
a_subj.9ead7cfe118211af,1.4099571361710128,0.06141305615752242,1.2886200936850634,1.3686580784407438,1.409852063820921,1.4491947499667253,1.5346124051482237,0.0018753995657198896
a_subj.a0891b37b5b5d79d,1.327062976061689,0.05131513534056743,1.2327811506811108,1.2921967637307759,1.3239817835723882,1.3603448200543038,1.437591441414912,0.0015827711523556064
a_subj.a0b880b91c2982dc,1.6698698680489266,0.06743063819074667,1.5378786723303748,1.6248840702950458,1.670281527188707,1.7127204918436398,1.8071334481412338,0.0017317300199396848
a_subj.a751959dd7084c7b,1.5896211731462444,0.0644658989847447,1.4702859765565648,1.5449915292263694,1.5883843516118725,1.6337115769203518,1.7202697312629986,0.001958731082940536
a_subj.ab06a32c33b7c594,1.6767548449738685,0.07812569682341439,1.5271379622675811,1.622188895031275,1.673643232743152,1.7304952867161592,1.8389229460766414,0.0034511865583797497
a_subj.b8d6cea15a548aa9,1.4752498824991003,0.06182928365681188,1.3571192661701459,1.434446198353026,1.474608713296259,1.517094435031104,1.5927822468418422,0.0017519765545765623
a_subj.c012de0ccb49819f,1.50501001082023,0.06086825701363651,1.3902540042190306,1.4632216981655266,1.5039836934067288,1.544568467762542,1.6283201129846074,0.0020295209550216893
a_subj.c4ea8a11570e9599,1.356974417021315,0.057839733757131175,1.2462920370813886,1.3166635807214728,1.3534448184129408,1.3956581675384263,1.47551843661115,0.002061734887911656
a_subj.c7ddb07dc740f9c1,1.7368942857236067,0.07656459894422864,1.5957631651800366,1.6857356163060875,1.7358274398936953,1.7862245762879834,1.9005404265715005,0.002707679498142357
a_subj.c893ddb5f65f1a1c,1.6307191432245522,0.06273241423088438,1.5150251122609584,1.587510626688878,1.6277719624104994,1.673920971902315,1.7534388397353333,0.0021454830526484213
a_subj.d2bdb6ae89eb8aca,1.5074947158693166,0.06426932693770585,1.3858202228748544,1.4634593508611131,1.5042734914511915,1.5498350656041704,1.6355541896453971,0.0021646594959046474
a_subj.d33cbb234efa4296,1.4572067479565383,0.06377421875164441,1.335217346556869,1.4148299130640174,1.4544452473727374,1.4979914858247232,1.588286377577835,0.0021841133801077826
a_subj.d53b11bcaa0a2095,1.5311370170871568,0.07011879653364557,1.4015184317482499,1.4825689802768074,1.5293771854138192,1.5786827615722563,1.6663976417540554,0.0021416569881657836
a_subj.d9a79bcfee67b028,1.3192171189616855,0.06036467753714515,1.1900616572275515,1.282894775663207,1.3205041463749958,1.3615863161543778,1.4346216057616425,0.0024716396533477182
a_subj.dfbeb23c419b6979,1.573043583892709,0.06500744932173387,1.4444172646551423,1.5299693102376242,1.5705400196120938,1.6188050921128876,1.7000691655894904,0.0022479912770745785
a_subj.e03130e76a547e00,1.757685237389915,0.0782191812121803,1.611262855046462,1.7036664325875868,1.7544735914546652,1.8086131042210967,1.9146216947485677,0.0026637193495684343
a_subj.e35e2512791cd931,1.8921413349620884,0.07784534005756483,1.7447412941355704,1.8390222795289537,1.8909437520939332,1.9439198356588907,2.048681096498176,0.0024698619897452474
a_subj.e7d525b0fc295332,1.383519883030055,0.06523589901622714,1.2590844452028884,1.3363722805170868,1.3820096008920155,1.426047443760232,1.5180276738335596,0.002322541054951069
a_subj.e9ca70bcef834214,1.3463839195260303,0.057954346247734025,1.2378976074541592,1.3056030593280534,1.3458812183478228,1.384036732918295,1.4634249072734922,0.0019130161186663307
a_subj.f98444c434d40f8b,1.3209070979335662,0.06065816583269371,1.2054056824705621,1.280721471769723,1.3190429148421972,1.3612575923073542,1.4462343163127658,0.0017860069867547568
a_subj.fc7ef2c5b91399c2,1.3954013292219,0.06539768437513811,1.2667786897931481,1.3512699114048439,1.3941752523886273,1.4372829357975843,1.5282668970651287,0.0022804165752312844
v,0.19650083956345626,0.07066565093518173,0.055444166690717944,0.15059209320006156,0.19849954206347714,0.24454290092795622,0.3341723384982018,0.0018250054996954129
v_std,0.5168050677246985,0.0558179127932771,0.41902231085812724,0.4801816373927336,0.5121673082687959,0.5488470401440905,0.6485896449300619,0.0017424918362279526
v_subj.02535fcf7e16bb56,0.49162011152310925,0.17255707113659927,0.17301161111057928,0.37318878550006596,0.48692017528531584,0.6045912488495784,0.8472213724357982,0.0068569674216983605
v_subj.09ba82a2ca814481,0.6461148731650898,0.15989595200275367,0.33742348609302447,0.536526561478528,0.6492494033901807,0.7538352038096744,0.961960389916979,0.005959657698283374
v_subj.0abfc32a4d12c731,0.10546845646070145,0.12531937161247197,-0.12835400134810784,0.01591291195165967,0.10217454196465953,0.1902679948355721,0.351194746256583,0.004228419603704034
v_subj.0b0a94c202d0b233,0.19075490626580519,0.12424543234479235,-0.05157213814356454,0.10651836117353192,0.1909126447176008,0.27744408732894293,0.42733931994779933,0.003925604769342859
v_subj.0d894551bc966608,1.2061385222465457,0.17462160358066417,0.8771028314132464,1.0875717727294292,1.2022192082036924,1.325073996827239,1.553786610032178,0.006960424720922985
v_subj.15e0c065b2c11595,0.004426850830177432,0.13772796602345025,-0.2707320540662336,-0.08497028785587946,0.003997273135725177,0.09458826460191722,0.27290704360575785,0.004597157316025681
v_subj.163b12703c8e5c3c,-0.055500696826879664,0.12189221353467923,-0.28766176410571154,-0.14397133594391023,-0.05612905474963065,0.03419162805534354,0.17933687901444678,0.004364662350258795
v_subj.1bf86ff948486447,0.3009297885759357,0.14183953879058037,0.018863858545648093,0.20162174479733885,0.3032338129163923,0.4007769237190127,0.5802057976180828,0.005309677368415456
v_subj.1cb976bac3a2016b,-0.12983985531082484,0.12261851433798558,-0.3648290685731146,-0.2153079004596139,-0.12617246763781764,-0.04660564498001807,0.10155587058315485,0.0039054052725791765
